timestamp,active_power_u2,oil_pressure_u2,oil_pump_u2,anomaly_score
2024-04-01 00:00:00,0.0,101.0,0.0,0.012646225855883925
2024-04-01 00:01:00,0.0,100.33333333333331,0.0,0.010026674670086238
2024-04-01 00:02:00,0.0,99.66666666666669,0.0,0.009407401057238618
2024-04-01 00:03:00,0.0,99.0,0.0,0.012522375736480533
2024-04-01 00:04:00,0.0,98.33333333333331,0.0,0.016337779331457504
2024-04-01 00:05:00,0.0,97.66666666666669,0.0,0.01603915489298632
2024-04-01 00:06:00,0.0,97.0,0.0,0.013550268266140733
2024-04-01 00:07:00,0.0,96.33333333333331,0.0,0.008613467367082326
2024-04-01 00:08:00,0.0,95.66666666666669,0.0,0.0835284029902477
2024-04-01 00:09:00,0.0,95.0,1.0,0.026901954824926577
2024-04-01 00:10:00,0.0,98.0,1.0,0.010212823787734873
2024-04-01 00:11:00,0.0,101.0,0.0,0.4133454609111161
2024-04-01 00:12:00,0.0,100.33333333333331,0.0,0.019138591341301837
2024-04-01 00:13:00,0.0,99.66666666666669,0.0,0.0028030344552196483
2024-04-01 00:14:00,0.0,99.0,0.0,0.004107347068621272
2024-04-01 00:15:00,0.0,98.33333333333331,0.0,0.0052424033125920665
2024-04-01 00:16:00,0.0,97.66666666666669,0.0,0.005843374766952848
2024-04-01 00:17:00,0.0,97.0,0.0,0.005918204229466291
2024-04-01 00:18:00,0.0,96.33333333333331,0.0,0.004191625909333493
2024-04-01 00:19:00,0.0,95.66666666666669,0.0,0.3138146804585911
2024-04-01 00:20:00,0.0,95.0,1.0,0.021041251671541993
2024-04-01 00:21:00,0.0,98.0,1.0,0.008724894772178724
2024-04-01 00:22:00,0.0,101.0,0.0,0.2865668296253701
2024-04-01 00:23:00,0.0,100.33333333333331,0.0,0.013583501546421977
2024-04-01 00:24:00,0.0,99.66666666666669,0.0,0.003729745946169999
2024-04-01 00:25:00,0.0,99.0,0.0,0.004414259000116333
2024-04-01 00:26:00,0.0,98.33333333333331,0.0,0.0056792511519659335
2024-04-01 00:27:00,0.0,97.66666666666669,0.0,0.006636989956482299
2024-04-01 00:28:00,0.0,97.0,0.0,0.005877825991805619
2024-04-01 00:29:00,0.0,96.33333333333331,0.0,0.003563097918053398
2024-04-01 00:30:00,0.0,95.66666666666669,0.0,0.2881539814958038
2024-04-01 00:31:00,0.0,95.0,1.0,0.07057924056807263
