timestamp,active_power_u2,oil_pressure_u2,oil_pump_u2,anomaly_score
2024-04-01 00:00:00,0.0,144.0,0.0,0.06473129600846113
2024-04-01 00:05:00,0.0,142.0,0.0,0.005910249966929365
2024-04-01 00:10:00,0.0,140.0,0.0,0.0009106825173960336
2024-04-01 00:15:00,0.0,138.0,0.0,0.00862584814273825
2024-04-01 00:20:00,0.0,136.0,0.0,0.018189860642983377
2024-04-01 00:25:00,0.0,134.0,0.0,0.007200029082288824
2024-04-01 00:30:00,0.0,132.0,0.0,0.06816242483611873
2024-04-01 00:35:00,0.0,130.0,1.0,0.07352938082239732
2024-04-01 00:40:00,0.0,134.66666666666666,1.0,0.02649541198683304
2024-04-01 00:45:00,0.0,139.33333333333334,1.0,0.1863104688852637
2024-04-01 00:50:00,0.0,144.0,0.0,0.014987649415948663
2024-04-01 00:55:00,0.0,142.0,0.0,0.0030295995372789115
2024-04-01 01:00:00,0.0,140.0,0.0,0.0005441813664060365
2024-04-01 01:05:00,0.0,138.0,0.0,0.0025254153908443153
2024-04-01 01:10:00,0.0,136.0,0.0,0.006753947822140939
2024-04-01 01:15:00,0.0,134.0,0.0,0.0041299597933003715
2024-04-01 01:20:00,0.0,132.0,0.0,0.04311232523814923
2024-04-01 01:25:00,0.0,130.0,1.0,0.12821564047509676
2024-04-01 01:30:00,0.0,134.66666666666666,1.0,0.028346276846569853
2024-04-01 01:35:00,0.0,139.33333333333334,1.0,0.12716088747014181
2024-04-01 01:40:00,0.0,144.0,0.0,0.016964523943293553
2024-04-01 01:45:00,0.0,142.0,0.0,0.0031757667380842712
2024-04-01 01:50:00,0.0,140.0,0.0,0.0005192526312557166
2024-04-01 01:55:00,0.0,138.0,0.0,0.002354688932872523
2024-04-01 02:00:00,0.0,136.0,0.0,0.006753947822140939
2024-04-01 02:05:00,0.0,134.0,0.0,0.0041299597933003715
2024-04-01 02:10:00,0.0,132.0,0.0,0.04311232523814923
2024-04-01 02:15:00,0.0,130.0,1.0,0.12821564047509676
2024-04-01 02:20:00,0.0,134.66666666666666,1.0,0.028346276846569853
2024-04-01 02:25:00,0.0,139.33333333333334,1.0,0.12716088747014181
2024-04-01 02:30:00,0.0,144.0,0.0,0.016964523943293553
2024-04-01 02:35:00,0.0,142.0,0.0,0.0031757667380842712
2024-04-01 02:40:00,0.0,140.0,0.0,0.0005192526312557166
2024-04-01 02:45:00,0.0,138.0,0.0,0.002354688932872523
2024-04-01 02:50:00,0.0,136.0,0.0,0.006753947822140939
2024-04-01 02:55:00,0.0,134.0,0.0,0.0041299597933003715
2024-04-01 03:00:00,0.0,132.0,0.0,0.04311232523814923
2024-04-01 03:05:00,0.0,130.0,1.0,0.12821564047509676
2024-04-01 03:10:00,0.0,134.66666666666666,1.0,0.028346276846569853
2024-04-01 03:15:00,0.0,139.33333333333334,1.0,0.12716088747014181
2024-04-01 03:20:00,0.0,144.0,0.0,0.016964523943293553
2024-04-01 03:25:00,0.0,142.0,0.0,0.0031757667380842712
2024-04-01 03:30:00,0.0,140.0,0.0,0.0005192526312557166
2024-04-01 03:35:00,0.0,138.0,0.0,0.002354688932872523
2024-04-01 03:40:00,0.0,136.0,0.0,0.006753947822140939
2024-04-01 03:45:00,0.0,134.0,0.0,0.0041299597933003715
2024-04-01 03:50:00,0.0,132.0,0.0,0.04311232523814923
2024-04-01 03:55:00,0.0,130.0,1.0,0.12821564047509676
2024-04-01 04:00:00,0.0,134.66666666666666,1.0,0.028346276846569853
2024-04-01 04:05:00,0.0,139.33333333333334,1.0,0.12716088747014181
2024-04-01 04:10:00,0.0,144.0,0.0,0.016964523943293553
2024-04-01 04:15:00,0.0,142.0,0.0,0.0031757667380842712
2024-04-01 04:20:00,0.0,140.0,0.0,0.0005192526312557166
2024-04-01 04:25:00,0.0,138.0,0.0,0.002354688932872523
2024-04-01 04:30:00,0.0,136.0,0.0,0.006753947822140939
2024-04-01 04:35:00,0.0,134.0,0.0,0.0041299597933003715
2024-04-01 04:40:00,0.0,132.0,0.0,0.04311232523814923
2024-04-01 04:45:00,0.0,130.0,1.0,0.12821564047509676
2024-04-01 04:50:00,0.0,134.66666666666666,1.0,0.028346276846569853
2024-04-01 04:55:00,0.0,139.33333333333334,1.0,0.12716088747014181
2024-04-01 05:00:00,0.0,144.0,0.0,0.016964523943293553
2024-04-01 05:05:00,0.0,142.0,0.0,0.0031757667380842712
2024-04-01 05:10:00,0.0,140.0,0.0,0.0005192526312557166
2024-04-01 05:15:00,0.0,138.0,0.0,0.002354688932872523
2024-04-01 05:20:00,0.0,136.0,0.0,0.006754982793595139
2024-04-01 05:25:00,0.0,134.0,0.0,0.004134525466852584
2024-04-01 05:30:00,0.0,132.0,0.0,0.04340144978456811
2024-04-01 05:35:00,0.0,130.0,1.0,0.12761009152454594
2024-04-01 05:40:00,0.0,134.66666666666666,1.0,0.06081741941224401
2024-04-01 05:45:00,0.0,139.33333333333334,1.0,0.05908189386873787
2024-04-01 05:50:00,0.0,144.0,0.0,0.07009741258479693
2024-04-01 05:55:00,0.0,142.0,0.0,0.011930842105482503
2024-04-01 06:00:00,0.0,140.0,0.0,0.0018194384984589907
