timestamp,active_power_u2,oil_pressure_u2,oil_pump_u2,anomaly_score
2024-04-01 00:00:00,0.0,144.0,0.0,0.0
2024-04-01 00:05:00,0.0,142.0,0.0,0.005384630436423162
2024-04-01 00:10:00,0.0,140.0,0.0,0.009637453769693742
2024-04-01 00:15:00,0.0,138.0,0.0,0.013236351697079193
2024-04-01 00:20:00,0.0,136.0,0.0,0.01655316808324457
2024-04-01 00:25:00,0.0,134.0,0.0,0.019851535233362416
2024-04-01 00:30:00,0.0,132.0,0.0,0.023311890735739794
2024-04-01 00:35:00,0.0,130.0,1.0,0.9999947462200612
2024-04-01 00:40:00,0.0,134.66666666666666,1.0,0.9896074891643745
2024-04-01 00:45:00,0.0,139.33333333333334,1.0,0.9826664134845476
2024-04-01 00:50:00,0.0,144.0,0.0,0.03665413602148631
2024-04-01 00:55:00,0.0,142.0,0.0,0.03646301647645125
2024-04-01 01:00:00,0.0,140.0,0.0,0.03668928446438876
2024-04-01 01:05:00,0.0,138.0,0.0,0.03734116790116781
2024-04-01 01:10:00,0.0,136.0,0.0,0.03844114910431491
2024-04-01 01:15:00,0.0,134.0,0.0,0.0400144995934334
2024-04-01 01:20:00,0.0,132.0,0.0,0.04208445642903429
2024-04-01 01:25:00,0.0,130.0,1.0,0.9426917773063694
2024-04-01 01:30:00,0.0,134.66666666666666,1.0,0.9368323213919313
2024-04-01 01:35:00,0.0,139.33333333333334,1.0,0.934089862829966
2024-04-01 01:40:00,0.0,144.0,0.0,0.050042136896507536
2024-04-01 01:45:00,0.0,142.0,0.0,0.048952741886519255
2024-04-01 01:50:00,0.0,140.0,0.0,0.048407032880026214
2024-04-01 01:55:00,0.0,138.0,0.0,0.04839475878150756
2024-04-01 02:00:00,0.0,136.0,0.0,0.048967094815070014
2024-04-01 02:05:00,0.0,134.0,0.0,0.05014896568674688
2024-04-01 02:10:00,0.0,132.0,0.0,0.05194846739595833
2024-04-01 02:15:00,0.0,130.0,1.0,0.9140710269004734
2024-04-01 02:20:00,0.0,134.66666666666666,1.0,0.9090906411806121
2024-04-01 02:25:00,0.0,139.33333333333334,1.0,0.9073823599708192
2024-04-01 02:30:00,0.0,144.0,0.0,0.05777470660558784
2024-04-01 02:35:00,0.0,142.0,0.0,0.05640112282742047
2024-04-01 02:40:00,0.0,140.0,0.0,0.055610054483017465
2024-04-01 02:45:00,0.0,138.0,0.0,0.0554122809214069
2024-04-01 02:50:00,0.0,136.0,0.0,0.055813192504072885
2024-04-01 02:55:00,0.0,134.0,0.0,0.056777435934848706
2024-04-01 03:00:00,0.0,132.0,0.0,0.05832434807202836
2024-04-01 03:05:00,0.0,130.0,1.0,0.8966589502174993
2024-04-01 03:10:00,0.0,134.66666666666666,1.0,0.8923828862411142
2024-04-01 03:15:00,0.0,139.33333333333334,1.0,0.8915053342089553
2024-04-01 03:20:00,0.0,144.0,0.0,0.062478065514447075
2024-04-01 03:25:00,0.0,142.0,0.0,0.06091777332458318
2024-04-01 03:30:00,0.0,140.0,0.0,0.05996025600729001
2024-04-01 03:35:00,0.0,138.0,0.0,0.059578906789708244
2024-04-01 03:40:00,0.0,136.0,0.0,0.05978820773038285
2024-04-01 03:45:00,0.0,134.0,0.0,0.060597351371846894
2024-04-01 03:50:00,0.0,132.0,0.0,0.06201119905640381
2024-04-01 03:55:00,0.0,130.0,1.0,0.8869574304744801
2024-04-01 04:00:00,0.0,134.66666666666666,1.0,0.8831647537047309
2024-04-01 04:05:00,0.0,139.33333333333334,1.0,0.8826230342215453
2024-04-01 04:10:00,0.0,144.0,0.0,0.06522293246125571
2024-04-01 04:15:00,0.0,142.0,0.0,0.06356718516554463
2024-04-01 04:20:00,0.0,140.0,0.0,0.062485786886493574
2024-04-01 04:25:00,0.0,138.0,0.0,0.06197690159192152
2024-04-01 04:30:00,0.0,136.0,0.0,0.062043044691954
2024-04-01 04:35:00,0.0,134.0,0.0,0.06268851347879426
2024-04-01 04:40:00,0.0,132.0,0.0,0.06391793607439301
2024-04-01 04:45:00,0.0,130.0,1.0,0.8825311687025342
2024-04-01 04:50:00,0.0,134.66666666666666,1.0,0.8791629650676895
2024-04-01 04:55:00,0.0,139.33333333333334,1.0,0.8789472407421106
2024-04-01 05:00:00,0.0,144.0,0.0,0.06629204875829449
2024-04-01 05:05:00,0.0,142.0,0.0,0.06442215730924784
2024-04-01 05:10:00,0.0,140.0,0.0,0.06314706179489375
2024-04-01 05:15:00,0.0,138.0,0.0,0.06246111084206921
2024-04-01 05:20:00,0.0,136.0,0.0,0.06236256068003327
2024-04-01 05:25:00,0.0,134.0,0.0,0.06285174566131073
2024-04-01 05:30:00,0.0,132.0,0.0,0.06392998109611439
2024-04-01 05:35:00,0.0,130.0,1.0,0.8829223628023948
2024-04-01 05:40:00,0.0,134.66666666666666,1.0,0.8799453309796769
2024-04-01 05:45:00,0.0,139.33333333333334,1.0,0.8801248349012144
2024-04-01 05:50:00,0.0,144.0,0.0,0.06595694997497129
2024-04-01 05:55:00,0.0,142.0,0.0,0.0641073658750399
2024-04-01 06:00:00,0.0,140.0,0.0,0.06285251524296354
2024-04-01 06:05:00,0.0,138.0,0.0,0.06218642376996981
2024-04-01 06:10:00,0.0,136.0,0.0,0.06210711918390942
2024-04-01 06:15:00,0.0,134.0,0.0,0.06261477861007107
2024-04-01 06:20:00,0.0,132.0,0.0,0.06371060066148153
2024-04-01 06:25:00,0.0,130.0,1.0,0.8834318599442018
2024-04-01 06:30:00,0.0,134.66666666666666,1.0,0.8804117961360485
2024-04-01 06:35:00,0.0,139.33333333333334,1.0,0.8805516761845205
2024-04-01 06:40:00,0.0,144.0,0.0,0.06582715073667135
2024-04-01 06:45:00,0.0,139.33333333333334,0.0,0.06243676378050982
2024-04-01 06:50:00,0.0,134.66666666666666,0.0,0.06230627080149564
2024-04-01 06:55:00,0.0,130.0,1.0,0.883208991315692
2024-04-01 07:00:00,0.0,134.66666666666666,1.0,0.8801344172814762
2024-04-01 07:05:00,0.0,139.33333333333334,1.0,0.8803724149539863
2024-04-01 07:10:00,0.0,144.0,0.0,0.06581975600051439
2024-04-01 07:15:00,0.0,130.0,1.0,0.8836086786072183
2024-04-01 07:20:00,0.0,134.66666666666666,1.0,0.8805741120544284
2024-04-01 07:25:00,0.0,139.33333333333334,1.0,0.88070058538215
2024-04-01 07:30:00,0.0,144.0,0.0,0.06578028258608494
2024-04-01 07:35:00,0.0,130.0,1.0,0.8834045311105164
2024-04-01 07:40:00,0.0,134.66666666666666,1.0,0.8802112550798483
2024-04-01 07:45:00,0.0,139.33333333333334,1.0,0.8803392119541872
2024-04-01 07:50:00,0.0,144.0,0.0,0.06583495485079773
2024-04-01 07:55:00,0.0,130.0,1.0,0.8834145819105106
2024-04-01 08:00:00,0.0,134.66666666666666,1.0,0.8804175959291128
2024-04-01 08:05:00,0.0,139.33333333333334,1.0,0.8807166382177112
2024-04-01 08:10:00,0.0,144.0,0.0,0.06573875608405447
2024-04-01 08:15:00,0.0,130.0,1.0,0.883708170175485
2024-04-01 08:20:00,0.0,134.66666666666666,1.0,0.8804629413078223
2024-04-01 08:25:00,0.0,139.33333333333334,1.0,0.8804845903891548
2024-04-01 08:30:00,0.0,144.0,0.0,0.0658152862781036
2024-04-01 08:35:00,0.0,130.0,1.0,0.8833375601367006
2024-04-01 08:40:00,0.0,134.66666666666666,1.0,0.8802526260671801
2024-04-01 08:45:00,0.0,139.33333333333334,1.0,0.8804809735103304
2024-04-01 08:50:00,0.0,144.0,0.0,0.06578520498919453
2024-04-01 08:55:00,0.0,130.0,1.0,0.8836935526092985
2024-04-01 09:00:00,0.0,134.66666666666666,1.0,0.8767642424867881
2024-04-01 09:05:00,0.0,139.33333333333334,1.0,0.8738542728984724
2024-04-01 09:10:00,0.0,144.0,0.0,0.06857894383531193
2024-04-01 09:15:00,0.0,142.0,0.0,0.06739606520356811
2024-04-01 09:20:00,0.0,140.0,0.0,0.06674907518323153
2024-04-01 09:25:00,0.0,138.0,0.0,0.06665525562020233
2024-04-01 09:30:00,0.0,136.0,0.0,0.06712486261059986
2024-04-01 09:35:00,0.0,134.0,0.0,0.06816416546017347
2024-04-01 09:40:00,0.0,132.0,0.0,0.06977722522832516
2024-04-01 09:45:00,0.0,130.0,1.0,0.8637595785556512
2024-04-01 09:50:00,0.0,134.66666666666666,1.0,0.8595597496670822
2024-04-01 09:55:00,0.0,139.33333333333334,1.0,0.8586839531650377
2024-04-01 10:00:00,0.0,144.0,0.0,0.07280426028724123
2024-04-01 10:05:00,0.0,142.0,0.0,0.07126702471652281
2024-04-01 10:10:00,0.0,140.0,0.0,0.07031892053537696
2024-04-01 10:15:00,0.0,138.0,0.0,0.06996051370045657
2024-04-01 10:20:00,0.0,136.0,0.0,0.07019233223881971
2024-04-01 10:25:00,0.0,134.0,0.0,0.07101488316834269
2024-04-01 10:30:00,0.0,132.0,0.0,0.07242867308769735
2024-04-01 10:35:00,0.0,130.0,1.0,0.8576562416589051
2024-04-01 10:40:00,0.0,134.66666666666666,1.0,0.8539172136776813
2024-04-01 10:45:00,0.0,139.33333333333334,1.0,0.85346170732165
2024-04-01 10:50:00,0.0,144.0,0.0,0.07442685088388191
2024-04-01 10:55:00,0.0,142.0,0.0,0.07278479312281001
2024-04-01 11:00:00,0.0,140.0,0.0,0.07173841043334898
2024-04-01 11:05:00,0.0,138.0,0.0,0.07128788665638094
2024-04-01 11:10:00,0.0,136.0,0.0,0.07143339144171028
2024-04-01 11:15:00,0.0,134.0,0.0,0.07217510677686952
2024-04-01 11:20:00,0.0,132.0,0.0,0.07351321540304713
2024-04-01 11:25:00,0.0,130.0,1.0,0.8552375448232932
2024-04-01 11:30:00,0.0,134.66666666666666,1.0,0.8516618764049476
2024-04-01 11:35:00,0.0,139.33333333333334,1.0,0.8513583782869676
2024-04-01 11:40:00,0.0,144.0,0.0,0.07510285787088436
2024-04-01 11:45:00,0.0,142.0,0.0,0.0734190288288039
2024-04-01 11:50:00,0.0,140.0,0.0,0.07233338231240907
2024-04-01 11:55:00,0.0,138.0,0.0,0.0718459784335089
2024-04-01 12:00:00,0.0,136.0,0.0,0.07195685882583278
2024-04-01 12:05:00,0.0,134.0,0.0,0.07266609537843746
2024-04-01 12:10:00,0.0,132.0,0.0,0.07397374431575096
2024-04-01 12:15:00,0.0,130.0,1.0,0.854219371636916
2024-04-01 12:20:00,0.0,134.66666666666666,1.0,0.850707892381064
2024-04-01 12:25:00,0.0,139.33333333333334,1.0,0.8504647763748733
2024-04-01 12:30:00,0.0,144.0,0.0,0.0753938162476776
2024-04-01 12:35:00,0.0,142.0,0.0,0.07369282247060079
2024-04-01 12:40:00,0.0,140.0,0.0,0.07259105181324614
2024-04-01 12:45:00,0.0,138.0,0.0,0.07208852275114015
2024-04-01 12:50:00,0.0,136.0,0.0,0.072185230839569
2024-04-01 12:55:00,0.0,134.0,0.0,0.07288121663540058
2024-04-01 13:00:00,0.0,132.0,0.0,0.07417649274122715
2024-04-01 13:05:00,0.0,130.0,1.0,0.8537705235937676
2024-04-01 13:10:00,0.0,134.66666666666666,1.0,0.8502854430904866
2024-04-01 13:15:00,0.0,139.33333333333334,1.0,0.8500683339731862
2024-04-01 13:20:00,0.0,144.0,0.0,0.07552295103315425
2024-04-01 13:25:00,0.0,142.0,0.0,0.0738139410542822
2024-04-01 13:30:00,0.0,140.0,0.0,0.07270457132309925
2024-04-01 13:35:00,0.0,138.0,0.0,0.07219484503819205
2024-04-01 13:40:00,0.0,136.0,0.0,0.07228468811355758
2024-04-01 13:45:00,0.0,134.0,0.0,0.07297409847452438
2024-04-01 13:50:00,0.0,132.0,0.0,0.07426298746040004
