timestamp,active_power_u2,oil_pressure_u2,oil_pump_u2
2023-06-30 00:00:00,0.0,0.9427790828730219,1.0
2023-06-30 00:01:00,0.0,0.9259602327999549,0.0
2023-06-30 00:02:00,0.0,0.9099716942081562,0.0
2023-06-30 00:03:00,0.0,0.8970369133798868,0.0
2023-06-30 00:04:00,0.0,0.8851715826361098,0.0
2023-06-30 00:05:00,0.0,0.8761845447448843,0.0
2023-06-30 00:06:00,0.0,0.8651449139604999,0.0
2023-06-30 00:07:00,0.0,0.8560175136544989,0.0
2023-06-30 00:08:00,0.0,0.8660535694498095,0.0
2023-06-30 00:09:00,0.0,0.901854414888877,1.0
2023-06-30 00:10:00,0.0,0.9356532928496476,1.0
2023-06-30 00:11:00,0.0,0.9360748063073869,0.0
2023-06-30 00:12:00,0.0,0.9175559071947811,0.0
2023-06-30 00:13:00,0.0,0.9025086479385006,0.0
2023-06-30 00:14:00,0.0,0.8900782962727886,0.0
2023-06-30 00:15:00,0.0,0.880515011702024,0.0
2023-06-30 00:16:00,0.0,0.8694356559866374,0.0
2023-06-30 00:17:00,0.0,0.8598747319674425,0.0
2023-06-30 00:18:00,0.0,0.8575107931749895,0.0
2023-06-30 00:19:00,0.0,0.8872726636285102,1.0
2023-06-30 00:20:00,0.0,0.9225405088354653,1.0
2023-06-30 00:21:00,0.0,0.9432857950762207,1.0
2023-06-30 00:22:00,0.0,0.9254459067329834,0.0
2023-06-30 00:23:00,0.0,0.9103048736484182,0.0
2023-06-30 00:24:00,0.0,0.8959663598184514,0.0
2023-06-30 00:25:00,0.0,0.884517353824105,0.0
2023-06-30 00:26:00,0.0,0.8755505660767753,0.0
2023-06-30 00:27:00,0.0,0.8648904917730004,0.0
2023-06-30 00:28:00,0.0,0.8553823627543615,0.0
2023-06-30 00:29:00,0.0,0.8684441445425307,0.0
2023-06-30 00:30:00,0.0,0.9046262784204355,1.0
2023-06-30 00:31:00,0.0,0.937580617157462,1.0
2023-06-30 00:32:00,0.0,0.935547201755242,0.0
2023-06-30 00:33:00,0.0,0.9166368759220889,0.0
