timestamp,active_power_u2,oil_pressure_u2,oil_pump_u2,anomaly_score
2024-04-01 00:00:00,0.0,101.0,0.0,0.012334504836231242
2024-04-01 00:01:00,0.0,100.33333333333331,0.0,0.01102176620374615
2024-04-01 00:02:00,0.0,99.66666666666669,0.0,0.009628908229371541
2024-04-01 00:03:00,0.0,99.0,0.0,0.007438189057029641
2024-04-01 00:04:00,0.0,98.33333333333331,0.0,0.004781208904669498
2024-04-01 00:05:00,0.0,97.66666666666669,0.0,0.0019256694539290826
2024-04-01 00:06:00,0.0,97.0,0.0,0.0
2024-04-01 00:07:00,0.0,96.33333333333331,0.0,0.0009080668623803806
2024-04-01 00:08:00,0.0,95.66666666666669,0.0,0.007042962091506512
2024-04-01 00:09:00,0.0,95.0,1.0,0.03472095593564642
2024-04-01 00:10:00,0.0,98.0,1.0,0.04295469208926162
2024-04-01 00:11:00,0.0,101.0,0.0,0.21411932170378406
2024-04-01 00:12:00,0.0,100.33333333333331,0.0,0.019102585592188127
2024-04-01 00:13:00,0.0,99.66666666666669,0.0,0.01280959371546129
2024-04-01 00:14:00,0.0,99.0,0.0,0.009717377173876222
2024-04-01 00:15:00,0.0,98.33333333333331,0.0,0.0065407301385515
2024-04-01 00:16:00,0.0,97.66666666666669,0.0,0.0033524993561225547
2024-04-01 00:17:00,0.0,97.0,0.0,0.0008210238327342722
2024-04-01 00:18:00,0.0,96.33333333333331,0.0,0.002460358384852195
2024-04-01 00:19:00,0.0,95.66666666666669,0.0,0.36440289816259447
2024-04-01 00:20:00,0.0,95.0,1.0,0.038867789703561945
2024-04-01 00:21:00,0.0,98.0,1.0,0.04459437229097627
2024-04-01 00:22:00,0.0,101.0,0.0,0.17627594425273685
2024-04-01 00:23:00,0.0,100.33333333333331,0.0,0.018747605161081492
2024-04-01 00:24:00,0.0,99.66666666666669,0.0,0.012811948266213376
2024-04-01 00:25:00,0.0,99.0,0.0,0.009717377173876222
2024-04-01 00:26:00,0.0,98.33333333333331,0.0,0.0065407301385515
2024-04-01 00:27:00,0.0,97.66666666666669,0.0,0.0033524993561225547
2024-04-01 00:28:00,0.0,97.0,0.0,0.0008210238327342722
2024-04-01 00:29:00,0.0,96.33333333333331,0.0,0.002460358384852195
2024-04-01 00:30:00,0.0,95.66666666666669,0.0,0.36440289816259447
2024-04-01 00:31:00,0.0,95.0,1.0,0.038867789703561945
2024-04-01 00:32:00,0.0,98.0,1.0,0.04459437229097627
2024-04-01 00:33:00,0.0,101.0,0.0,0.17627594425273685
2024-04-01 00:34:00,0.0,100.33333333333331,0.0,0.018747605161081492
2024-04-01 00:35:00,0.0,99.66666666666669,0.0,0.012811948266213376
2024-04-01 00:36:00,0.0,99.0,0.0,0.009717377173876222
2024-04-01 00:37:00,0.0,98.33333333333331,0.0,0.0065407301385515
2024-04-01 00:38:00,0.0,97.66666666666669,0.0,0.0033524993561225547
2024-04-01 00:39:00,0.0,97.0,0.0,0.0008210238327342722
2024-04-01 00:40:00,0.0,96.33333333333331,0.0,0.002460358384852195
2024-04-01 00:41:00,0.0,95.66666666666669,0.0,0.36440289816259447
2024-04-01 00:42:00,0.0,95.0,1.0,0.038867789703561945
2024-04-01 00:43:00,0.0,98.0,1.0,0.04459437229097627
2024-04-01 00:44:00,0.0,101.0,0.0,0.17627594425273685
2024-04-01 00:45:00,0.0,100.33333333333331,0.0,0.018747605161081492
2024-04-01 00:46:00,0.0,99.66666666666669,0.0,0.012811948266213376
2024-04-01 00:47:00,0.0,99.0,0.0,0.009717377173876222
2024-04-01 00:48:00,0.0,98.33333333333331,0.0,0.0065407301385515
2024-04-01 00:49:00,0.0,97.66666666666669,0.0,0.0033524993561225547
2024-04-01 00:50:00,0.0,97.0,0.0,0.0008210238327342722
2024-04-01 00:51:00,0.0,96.33333333333331,0.0,0.002460358384852195
2024-04-01 00:52:00,0.0,95.66666666666669,0.0,0.36440289816259447
2024-04-01 00:53:00,0.0,95.0,1.0,0.038867789703561945
2024-04-01 00:54:00,0.0,98.0,1.0,0.04459437229097627
2024-04-01 00:55:00,0.0,101.0,0.0,0.17627594425273685
2024-04-01 00:56:00,0.0,100.33333333333331,0.0,0.018747605161081492
2024-04-01 00:57:00,0.0,99.66666666666669,0.0,0.012811948266213376
2024-04-01 00:58:00,0.0,99.0,0.0,0.009717377173876222
2024-04-01 00:59:00,0.0,98.33333333333331,0.0,0.0065407301385515
2024-04-01 01:00:00,0.0,97.66666666666669,0.0,0.0033524993561225547
2024-04-01 01:01:00,0.0,97.0,0.0,0.0008210238327342722
2024-04-01 01:02:00,0.0,96.33333333333331,0.0,0.002460358384852195
2024-04-01 01:03:00,0.0,95.66666666666669,0.0,0.36440289816259447
2024-04-01 01:04:00,0.0,95.0,1.0,0.038867789703561945
2024-04-01 01:05:00,0.0,98.0,1.0,0.04459437229097627
2024-04-01 01:06:00,0.0,101.0,0.0,0.17627594425273685
2024-04-01 01:07:00,0.0,100.33333333333331,0.0,0.018747605161081492
2024-04-01 01:08:00,0.0,99.66666666666669,0.0,0.012811948266213376
2024-04-01 01:09:00,0.0,99.0,0.0,0.009717377173876222
2024-04-01 01:10:00,0.0,98.33333333333331,0.0,0.0065407301385515
2024-04-01 01:11:00,0.0,97.66666666666669,0.0,0.0033524993561225547
2024-04-01 01:12:00,0.0,97.0,0.0,0.0008210238327342722
2024-04-01 01:13:00,0.0,96.33333333333331,0.0,0.0024585120546959265
2024-04-01 01:14:00,0.0,95.66666666666669,0.0,0.36432969123735587
2024-04-01 01:15:00,0.0,95.0,1.0,0.03798536956674228
2024-04-01 01:16:00,0.0,98.0,1.0,0.04326527073441158
2024-04-01 01:17:00,0.0,101.0,0.0,0.3127516060690674
2024-04-01 01:18:00,0.0,100.33333333333331,0.0,0.02047538486247289
2024-04-01 01:19:00,0.0,99.66666666666669,0.0,0.014979108288355615
2024-04-01 01:20:00,0.0,99.0,0.0,0.01168402163906214
2024-04-01 01:21:00,0.0,98.33333333333331,0.0,0.008288355598119815
2024-04-01 01:22:00,0.0,97.66666666666669,0.0,0.005200686752079435
2024-04-01 01:23:00,0.0,97.0,0.0,0.002644601711792705
2024-04-01 01:24:00,0.0,96.33333333333331,0.0,0.0023478915245702145
2024-04-01 01:25:00,0.0,95.66666666666669,0.0,0.24732818823476932
2024-04-01 01:26:00,0.0,95.0,1.0,0.056068099762416376
2024-04-01 01:27:00,0.0,97.0,1.0,0.03662374711474736
2024-04-01 01:28:00,0.0,99.0,1.0,0.2927563208960043
2024-04-01 01:29:00,0.0,101.0,0.0,0.3212094900358544
2024-04-01 01:30:00,0.0,100.33333333333331,0.0,0.10448142798230234
2024-04-01 01:31:00,0.0,99.66666666666669,0.0,0.01994371770785138
2024-04-01 01:32:00,0.0,99.0,0.0,0.014376899626740476
2024-04-01 01:33:00,0.0,98.33333333333331,0.0,0.010562180788408005
2024-04-01 01:34:00,0.0,97.66666666666669,0.0,0.007204557178104424
2024-04-01 01:35:00,0.0,97.0,0.0,0.004543152770239443
2024-04-01 01:36:00,0.0,96.33333333333331,0.0,0.024136250854777743
2024-04-01 01:37:00,0.0,95.66666666666669,0.0,0.28687144091691325
2024-04-01 01:38:00,0.0,95.0,1.0,0.7076169909740332
2024-04-01 01:39:00,0.0,96.2,1.0,0.06198345924424778
2024-04-01 01:40:00,0.0,97.4,1.0,0.11429132528029942
2024-04-01 01:41:00,0.0,98.6,1.0,0.2761790074046156
2024-04-01 01:42:00,0.0,99.8,1.0,0.7218029377343064
2024-04-01 01:43:00,0.0,101.0,0.0,0.2817182343921812
2024-04-01 01:44:00,0.0,100.33333333333331,0.0,0.14358874252102288
2024-04-01 01:45:00,0.0,99.66666666666669,0.0,0.056388162469606304
2024-04-01 01:46:00,0.0,99.0,0.0,0.02735225644736643
2024-04-01 01:47:00,0.0,98.33333333333331,0.0,0.014569257904185803
2024-04-01 01:48:00,0.0,97.66666666666669,0.0,0.006771240160203087
2024-04-01 01:49:00,0.0,97.0,0.0,0.006163640223259293
2024-04-01 01:50:00,0.0,96.33333333333331,0.0,0.18901375767277157
2024-04-01 01:51:00,0.0,95.66666666666669,0.0,0.2982671054097044
2024-04-01 01:52:00,0.0,95.0,1.0,0.7430092544651019
2024-04-01 01:53:00,0.0,95.66666666666669,1.0,0.1131176497250952
2024-04-01 01:54:00,0.0,96.33333333333331,1.0,0.16472661586711054
2024-04-01 01:55:00,0.0,97.0,1.0,0.2546103111791301
2024-04-01 01:56:00,0.0,97.66666666666669,1.0,0.48812722353236876
2024-04-01 01:57:00,0.0,98.33333333333331,1.0,0.8389895219163269
2024-04-01 01:58:00,0.0,99.0,1.0,0.8088910919453026
2024-04-01 01:59:00,0.0,99.66666666666669,1.0,0.8046223465136987
2024-04-01 02:00:00,0.0,100.33333333333331,1.0,0.8093107207662821
2024-04-01 02:01:00,0.0,101.0,0.0,0.27141510925918205
2024-04-01 02:02:00,0.0,100.33333333333331,0.0,0.13558648754040106
